transaction_id,sender_account,receiver_account,amount,transaction_type,transaction_channel,transaction_location,transaction_hour,transaction_frequency,average_transaction_amount,account_age_days,previous_transaction_count,previous_suspicious_count,receiver_count,international_transaction,cash_transaction,balance_before,balance_after,label
TXN105145,AC10000021,AC10000445,4343.04,Cash Deposit,Online,Nagpur,1,2,15250.21,733,44,0,2,0,1,137179.93,132836.89,0
TXN105146,AC10000340,AC10000018,18281.54,Online Payment,ATM,Kolkata,20,4,20474.82,486,44,1,5,0,0,205498.38,187216.84,0
TXN105147,AC10000467,AC10000070,3389.48,Online Payment,ATM,Kolkata,11,3,24562.58,3384,45,1,2,1,0,91898.24,88508.76,0
TXN105148,AC10000211,AC10000338,8592.32,Cash Withdrawal,ATM,Chennai,9,4,12429.79,1715,43,1,6,0,1,21445.39,12853.07,0
TXN105149,AC10000140,AC10000116,1416.38,Transfer,ATM,Jaipur,11,1,8780.4,711,36,0,9,0,0,33938.36,32521.98,0
TXN105150,AC10000293,AC10000080,5746.41,Transfer,Mobile Banking,Bengaluru,6,5,13702.43,2314,36,0,1,0,0,457759.52,452013.11,0
TXN105151,AC10000298,AC10000015,5859.37,Cash Deposit,Online,Mumbai,1,9,3981.49,2973,45,0,1,0,1,42002.9,36143.53,0
TXN105152,AC10000401,AC10000176,4204.4,Cash Deposit,Branch,Kolkata,0,8,14524.19,3538,33,0,5,0,1,225949.45,221745.05,0
TXN105153,AC10000101,AC10000456,10244.35,Transfer,Mobile Banking,Jaipur,1,4,21081.24,637,30,0,5,0,0,243425.9,233181.55,0
TXN105154,AC10000304,AC10000269,7491.38,Transfer,ATM,Chennai,22,5,36189.24,645,39,0,13,0,0,395466.32,387974.94,0
TXN105155,AC10000359,AC10000119,7331.99,Cash Deposit,Online,Nagpur,20,3,21887.74,110,40,1,12,1,1,20078.3,12746.31,0
TXN105156,AC10000028,AC10000299,1831.63,Transfer,ATM,Delhi,16,4,2263.65,1804,32,0,11,0,0,268015.34,266183.71,0
TXN105157,AC10000041,AC10000188,10006.17,Transfer,Mobile Banking,Ahmedabad,19,3,29652.97,1963,39,0,9,0,0,380203.17,370197.0,0
TXN105158,AC10000355,AC10000057,19541.74,Transfer,Online,Jaipur,7,3,31137.84,3301,35,1,7,0,0,20041.74,500.0,0
TXN105159,AC10000303,AC10000199,3219.26,Cash Withdrawal,Branch,Nagpur,20,9,6596.2,2474,36,1,6,0,1,121809.65,118590.39,0
TXN105160,AC10000496,AC10000017,8571.46,Cash Deposit,Mobile Banking,Ahmedabad,11,4,9248.89,162,27,0,8,0,1,147391.55,138820.09,0
TXN105161,AC10000146,AC10000434,36227.05,Transfer,Mobile Banking,Jaipur,1,1,30578.62,3100,42,1,11,0,0,250768.02,214540.97,0
TXN105162,AC10000256,AC10000288,13370.41,Transfer,Branch,Mumbai,8,6,12441.3,1185,38,1,11,0,0,307608.36,294237.95,0
TXN105163,AC10000462,AC10000406,7080.02,Cash Deposit,Mobile Banking,Bengaluru,16,3,8190.77,2701,40,1,3,1,1,32821.97,25741.95,0
TXN105164,AC10000227,AC10000055,22571.3,Cash Withdrawal,Online,Bengaluru,16,3,7362.94,1850,48,0,1,0,1,418773.54,396202.24,0
TXN105165,AC10000236,AC10000499,27481.5,Cash Withdrawal,Mobile Banking,Jaipur,9,4,66512.59,135,39,0,10,0,1,410830.66,383349.16,0
TXN105166,AC10000361,AC10000441,19237.0,Transfer,ATM,Bengaluru,12,10,20020.7,3465,39,0,14,0,0,460314.9,441077.9,0
TXN105167,AC10000380,AC10000269,11605.15,Transfer,ATM,Nagpur,4,3,10012.31,1384,41,0,6,0,0,424869.16,413264.01,0
TXN105168,AC10000455,AC10000303,12719.67,Online Payment,ATM,Mumbai,13,4,30371.72,1981,42,0,10,0,0,65654.21,52934.54,0
TXN105169,AC10000489,AC10000087,3057.42,Transfer,Online,Bengaluru,13,6,11316.43,1812,35,0,4,0,0,289691.21,286633.79,0
TXN105170,AC10000013,AC10000318,3155.83,Cash Deposit,Online,Delhi,14,2,26372.53,1096,36,0,6,0,1,33469.25,30313.42,0
TXN105171,AC10000210,AC10000438,250000.0,Transfer,Online,Jaipur,21,4,17508.87,1963,43,0,12,0,0,402271.93,152271.93,0
TXN105172,AC10000229,AC10000029,8147.61,Transfer,Online,Mumbai,4,4,9629.1,92,50,1,2,0,0,488125.61,479978.0,0
TXN105173,AC10000397,AC10000022,8016.93,Transfer,Online,Delhi,21,4,16590.04,2848,47,2,2,0,0,87013.22,78996.29,0
TXN105174,AC10000100,AC10000321,1980.2,Cash Deposit,Mobile Banking,Mumbai,5,3,17031.71,1302,28,2,9,0,1,312942.72,310962.52,0
TXN105175,AC10000031,AC10000285,11899.12,Transfer,Online,Jaipur,8,3,20195.14,3044,47,0,9,0,0,366558.8,354659.68,0
TXN105176,AC10000386,AC10000048,1297.92,Transfer,ATM,Kolkata,8,7,34583.49,2571,45,0,8,0,0,81301.68,80003.76,0
TXN105177,AC10000016,AC10000005,32205.33,Transfer,Branch,Mumbai,20,5,50531.69,3531,43,1,3,0,0,112367.18,80161.85,0
TXN105178,AC10000137,AC10000250,4256.31,Transfer,Online,Nagpur,3,2,15676.29,751,39,2,2,0,0,189705.45,185449.14,0
TXN105179,AC10000329,AC10000163,106414.9,Transfer,Mobile Banking,Chennai,0,5,3471.88,1018,43,0,14,0,0,106914.9,500.0,1
TXN105180,AC10000166,AC10000202,8236.91,Transfer,Mobile Banking,Hyderabad,21,7,21215.48,3007,40,0,10,0,0,164203.95,155967.04,0
TXN105181,AC10000459,AC10000467,15440.19,Transfer,Online,Nagpur,22,5,10129.12,1532,36,0,13,0,0,499883.99,484443.8,0
TXN105182,AC10000310,AC10000101,2285.0,Cash Withdrawal,Mobile Banking,Hyderabad,22,3,3997.27,2761,39,0,12,0,1,470091.76,467806.76,0
TXN105183,AC10000440,AC10000071,6718.87,Cash Deposit,Branch,Pune,14,3,18800.03,1579,28,0,3,1,1,7218.87,500.0,0
TXN105184,AC10000470,AC10000430,2231.17,Transfer,Online,Bengaluru,13,5,15966.91,1583,48,0,12,1,0,389498.64,387267.47,0
TXN105185,AC10000481,AC10000163,10056.77,Transfer,Branch,Ahmedabad,0,3,7108.6,3091,41,0,5,0,0,300439.96,290383.19,0
TXN105186,AC10000100,AC10000173,10417.59,Cash Deposit,Branch,Kolkata,5,6,5551.43,2506,37,0,5,0,1,395455.57,385037.98,0
TXN105187,AC10000109,AC10000141,1210.68,Transfer,Branch,Hyderabad,7,5,29731.03,1923,40,1,13,0,0,245347.54,244136.86,0
TXN105188,AC10000343,AC10000138,3452.6,Transfer,Branch,Jaipur,2,5,16674.97,2551,37,1,3,0,0,207720.69,204268.09,0
TXN105189,AC10000173,AC10000066,10461.15,Cash Withdrawal,Online,Kolkata,16,4,7176.2,1206,41,0,5,0,1,10961.15,500.0,0
TXN105190,AC10000237,AC10000198,7753.82,Online Payment,Mobile Banking,Nagpur,22,2,18459.16,595,46,1,7,0,0,187591.98,179838.16,0
TXN105191,AC10000162,AC10000328,15182.31,Cash Deposit,Mobile Banking,Delhi,19,3,9131.81,2719,34,1,5,0,1,354517.62,339335.31,0
TXN105192,AC10000393,AC10000228,2460.93,Transfer,Branch,Kolkata,4,5,17098.75,62,58,0,10,0,0,404364.23,401903.3,0
TXN105193,AC10000216,AC10000281,3665.26,Online Payment,Online,Kolkata,17,4,14717.8,1865,39,1,8,0,0,64336.23,60670.97,0
TXN105194,AC10000264,AC10000172,4604.17,Transfer,ATM,Pune,6,5,2265.99,1011,39,1,10,0,0,41448.63,36844.46,0
TXN105195,AC10000263,AC10000316,5264.13,Online Payment,Branch,Ahmedabad,16,2,12875.06,1794,38,0,10,0,0,411797.2,406533.07,0
TXN105196,AC10000292,AC10000431,6050.36,Transfer,Mobile Banking,Pune,14,6,10768.73,472,25,0,5,0,0,162160.84,156110.48,0
TXN105197,AC10000274,AC10000040,7913.69,Transfer,Mobile Banking,Kolkata,19,1,7416.42,1181,40,0,6,0,0,421372.79,413459.1,0
TXN105198,AC10000003,AC10000007,27665.68,Cash Deposit,Mobile Banking,Pune,23,6,5276.65,1989,42,0,13,0,1,493648.71,465983.03,0
TXN105199,AC10000028,AC10000174,14076.86,Online Payment,ATM,Ahmedabad,15,3,10417.86,370,38,0,9,0,0,83768.49,69691.63,0
TXN105200,AC10000326,AC10000151,12761.48,Online Payment,Mobile Banking,Bengaluru,12,3,9541.28,981,29,0,8,0,0,140404.41,127642.93,0
TXN105201,AC10000492,AC10000211,6056.74,Cash Deposit,Online,Delhi,6,3,18326.04,2463,45,0,11,1,1,382406.13,376349.39,0
TXN105202,AC10000428,AC10000302,8204.21,Cash Withdrawal,ATM,Nagpur,14,3,10919.52,1788,39,1,6,0,1,184685.2,176480.99,0
TXN105203,AC10000149,AC10000086,5150.31,Cash Deposit,Online,Chennai,22,3,12711.23,291,39,0,4,0,1,23250.48,18100.17,0
TXN105204,AC10000028,AC10000397,13888.02,Cash Withdrawal,Mobile Banking,Kolkata,22,2,14843.53,2643,41,1,10,0,1,252615.87,238727.85,0
TXN105205,AC10000488,AC10000253,18687.0,Online Payment,Mobile Banking,Kolkata,4,4,8876.11,3555,46,0,6,0,0,186969.85,168282.85,0
TXN105206,AC10000310,AC10000021,36689.8,Transfer,Online,Chennai,11,6,6279.41,3322,36,0,11,0,0,67473.89,30784.09,0
TXN105207,AC10000438,AC10000257,4553.28,Transfer,ATM,Ahmedabad,9,4,50584.27,2484,41,0,12,0,0,89175.21,84621.93,0
TXN105208,AC10000065,AC10000379,8119.52,Online Payment,Mobile Banking,Chennai,18,5,11408.89,2188,40,0,9,0,0,163321.29,155201.77,0
TXN105209,AC10000356,AC10000403,38485.83,Online Payment,ATM,Chennai,9,1,10468.89,2135,45,0,3,0,0,410474.21,371988.38,0
TXN105210,AC10000021,AC10000381,5205.02,Transfer,ATM,Bengaluru,6,3,30074.07,1407,40,0,8,0,0,80283.11,75078.09,0
TXN105211,AC10000252,AC10000444,7157.26,Transfer,ATM,Delhi,23,6,40916.79,2818,42,0,1,0,0,250378.42,243221.16,0
TXN105212,AC10000235,AC10000033,2205.13,Online Payment,Branch,Kolkata,22,2,30710.73,656,35,1,7,0,0,269803.83,267598.7,0
TXN105213,AC10000227,AC10000260,3997.78,Cash Deposit,Mobile Banking,Chennai,21,2,9310.93,1314,38,0,4,0,1,53255.29,49257.51,0
TXN105214,AC10000013,AC10000234,9393.64,Cash Deposit,ATM,Mumbai,14,4,15038.83,3347,40,1,3,0,1,277708.99,268315.35,0
TXN105215,AC10000313,AC10000003,3310.24,Transfer,Online,Delhi,8,1,17546.56,3276,43,2,10,1,0,258548.57,255238.33,0
TXN105216,AC10000049,AC10000347,8593.1,Online Payment,Online,Delhi,5,5,51359.44,279,43,2,5,0,0,347179.56,338586.46,0
TXN105217,AC10000118,AC10000308,3325.06,Transfer,Online,Mumbai,20,6,15769.18,921,54,0,7,0,0,400059.26,396734.2,0
TXN105218,AC10000054,AC10000489,8658.86,Transfer,ATM,Bengaluru,10,2,16230.66,2043,49,0,5,0,0,419703.06,411044.2,0
TXN105219,AC10000138,AC10000227,12712.68,Transfer,Mobile Banking,Hyderabad,5,4,6211.36,3436,47,1,12,0,0,261611.26,248898.58,0
TXN105220,AC10000053,AC10000284,14486.78,Online Payment,Branch,Pune,19,4,5306.69,3557,39,0,9,0,0,281848.02,267361.24,0
TXN105221,AC10000044,AC10000070,8159.63,Cash Withdrawal,Mobile Banking,Delhi,14,4,28941.02,828,39,1,7,0,1,319031.72,310872.09,0
TXN105222,AC10000303,AC10000454,31860.88,Cash Withdrawal,Mobile Banking,Ahmedabad,12,6,15024.59,1972,35,0,11,0,1,486514.56,454653.68,0
TXN105223,AC10000053,AC10000439,7395.33,Transfer,ATM,Jaipur,5,2,16048.88,237,41,1,8,0,0,41384.42,33989.09,0
TXN105224,AC10000074,AC10000313,44373.02,Online Payment,ATM,Ahmedabad,19,6,24112.88,1260,42,2,12,0,0,280069.58,235696.56,0
TXN105225,AC10000046,AC10000364,5425.74,Cash Withdrawal,Branch,Kolkata,20,7,20882.38,3575,37,1,13,0,1,19054.37,13628.63,0
TXN105226,AC10000013,AC10000471,11044.67,Cash Withdrawal,Online,Nagpur,14,4,19183.91,3592,40,1,4,0,1,366663.46,355618.79,0
TXN105227,AC10000165,AC10000254,16020.44,Online Payment,Branch,Delhi,5,5,18142.5,3278,33,0,9,0,0,397670.49,381650.05,0
TXN105228,AC10000102,AC10000481,8388.03,Transfer,ATM,Chennai,15,5,13132.03,2882,41,1,5,0,0,14538.04,6150.01,0
TXN105229,AC10000280,AC10000144,6906.0,Cash Deposit,Branch,Pune,0,5,13747.13,378,26,0,5,0,1,420426.15,413520.15,0
TXN105230,AC10000258,AC10000024,9059.95,Online Payment,ATM,Hyderabad,5,5,21765.68,3469,43,0,3,0,0,203968.79,194908.84,0
TXN105231,AC10000470,AC10000453,9358.36,Cash Withdrawal,Online,Jaipur,15,4,6520.45,1584,50,1,12,0,1,151458.5,142100.14,0
TXN105232,AC10000337,AC10000425,6697.48,Cash Deposit,Branch,Jaipur,21,3,6062.57,1126,38,1,7,0,1,67550.43,60852.95,0
TXN105233,AC10000356,AC10000234,40150.99,Transfer,ATM,Pune,0,3,12654.46,3101,43,1,7,0,0,58536.76,18385.77,0
TXN105234,AC10000398,AC10000333,5809.95,Cash Withdrawal,Online,Ahmedabad,6,5,13221.48,3645,35,0,6,0,1,177178.82,171368.87,0
TXN105235,AC10000138,AC10000175,3473.27,Cash Deposit,Branch,Hyderabad,9,4,19217.2,3547,32,0,4,0,1,200988.44,197515.17,0
TXN105236,AC10000163,AC10000332,11570.5,Transfer,Online,Jaipur,20,4,10385.52,2865,38,0,7,0,0,492735.08,481164.58,0
TXN105237,AC10000409,AC10000325,2355.94,Online Payment,Mobile Banking,Delhi,7,3,7237.41,2825,38,0,3,0,0,463334.24,460978.3,0
TXN105238,AC10000387,AC10000357,25722.48,Transfer,Online,Pune,20,8,17744.02,345,47,0,3,0,0,472690.24,446967.76,0
TXN105239,AC10000111,AC10000159,8164.23,Transfer,Branch,Bengaluru,4,4,28794.72,1704,41,1,5,1,0,164691.73,156527.5,0
TXN105240,AC10000102,AC10000348,12372.57,Cash Withdrawal,ATM,Kolkata,17,8,15213.48,1215,32,0,10,1,1,113023.94,100651.37,0
TXN105241,AC10000017,AC10000348,2559.87,Cash Deposit,Online,Delhi,3,3,4663.79,125,31,0,10,0,1,58453.61,55893.74,1
TXN105242,AC10000268,AC10000286,4760.0,Transfer,ATM,Bengaluru,19,2,14353.8,3154,40,1,9,0,0,210958.58,206198.58,0
TXN105243,AC10000182,AC10000018,9823.29,Transfer,Branch,Jaipur,15,5,3419.55,2254,31,0,1,0,0,179675.08,169851.79,0
TXN105244,AC10000372,AC10000044,23521.17,Transfer,Online,Ahmedabad,9,2,11683.81,862,33,1,3,0,0,158578.7,135057.53,0
TXN105245,AC10000024,AC10000155,7504.3,Transfer,Online,Delhi,15,4,3249.68,1476,56,0,12,0,0,38496.03,30991.73,0
TXN105246,AC10000029,AC10000355,14121.27,Transfer,Branch,Chennai,7,6,9073.18,3197,36,0,6,0,0,188920.72,174799.45,0
TXN105247,AC10000171,AC10000410,1695.55,Transfer,Online,Bengaluru,18,3,16728.11,2145,31,0,2,0,0,421616.04,419920.49,0
TXN105248,AC10000409,AC10000377,26932.06,Transfer,Branch,Chennai,0,7,9967.97,3283,50,2,3,0,0,318736.64,291804.58,0
TXN105249,AC10000228,AC10000231,8738.21,Cash Deposit,Mobile Banking,Hyderabad,22,2,25319.65,2017,37,1,8,0,1,432119.47,423381.26,0
TXN105250,AC10000378,AC10000497,6942.75,Online Payment,Online,Nagpur,8,4,13836.4,1972,32,0,14,0,0,33409.45,26466.7,0
TXN105251,AC10000188,AC10000371,17781.9,Cash Deposit,ATM,Pune,5,4,5780.79,1819,34,2,13,0,1,129156.38,111374.48,0
TXN105252,AC10000346,AC10000316,7350.39,Cash Withdrawal,ATM,Kolkata,12,3,21549.26,2012,41,0,6,0,1,134700.7,127350.31,0
TXN105253,AC10000230,AC10000402,19140.72,Transfer,Branch,Nagpur,12,1,18782.18,982,40,0,5,0,0,276107.66,256966.94,0
TXN105254,AC10000321,AC10000225,13163.61,Cash Withdrawal,Online,Kolkata,17,5,27464.42,2330,57,0,6,0,1,476212.89,463049.28,0
TXN105255,AC10000340,AC10000217,31824.31,Cash Deposit,ATM,Pune,13,5,19034.12,3062,42,1,10,0,1,488418.95,456594.64,0
TXN105256,AC10000119,AC10000056,13111.29,Cash Deposit,Online,Bengaluru,1,4,16286.47,2241,48,1,14,1,1,444102.47,430991.18,0
TXN105257,AC10000156,AC10000031,26730.66,Transfer,Online,Pune,15,8,6293.31,2129,48,0,5,1,0,217316.97,190586.31,0
TXN105258,AC10000272,AC10000357,12511.16,Transfer,ATM,Delhi,16,2,20358.14,3200,40,2,12,0,0,427669.14,415157.98,0
TXN105259,AC10000175,AC10000059,30218.56,Cash Deposit,Online,Pune,21,6,10910.49,1177,37,0,10,0,1,444667.72,414449.16,0
TXN105260,AC10000465,AC10000380,11234.27,Transfer,Online,Pune,15,2,20264.01,2610,30,0,10,0,0,295469.26,284234.99,0
TXN105261,AC10000104,AC10000386,6708.63,Online Payment,Online,Hyderabad,13,4,51136.37,2673,43,0,1,0,0,178140.81,171432.18,0
TXN105262,AC10000092,AC10000353,22720.15,Transfer,Online,Mumbai,12,4,26292.9,2540,46,0,11,0,0,235316.64,212596.49,0
TXN105263,AC10000186,AC10000423,17165.04,Transfer,Online,Delhi,15,7,14442.7,3529,40,0,10,0,0,277046.47,259881.43,0
TXN105264,AC10000460,AC10000445,11663.23,Cash Deposit,Online,Ahmedabad,23,4,12585.91,2237,33,0,1,0,1,304961.89,293298.66,0
TXN105265,AC10000283,AC10000235,5185.96,Online Payment,Online,Ahmedabad,0,7,9146.66,702,34,1,6,1,0,125727.99,120542.03,0
TXN105266,AC10000181,AC10000107,5230.96,Transfer,Mobile Banking,Ahmedabad,16,6,2651.1,857,44,0,3,0,0,92403.04,87172.08,0
TXN105267,AC10000170,AC10000191,28314.81,Cash Deposit,Online,Hyderabad,0,2,12367.91,482,41,1,9,0,1,276365.47,248050.66,0
TXN105268,AC10000187,AC10000480,10052.42,Transfer,Branch,Ahmedabad,9,2,8593.0,1443,43,2,3,0,0,179373.57,169321.15,0
TXN105269,AC10000175,AC10000018,11930.42,Cash Deposit,ATM,Jaipur,4,3,14792.85,3071,46,1,1,0,1,379281.24,367350.82,0
TXN105270,AC10000222,AC10000401,10507.39,Cash Withdrawal,Branch,Pune,6,2,8579.17,670,37,0,4,0,1,222968.76,212461.37,0
TXN105271,AC10000233,AC10000226,5994.84,Online Payment,Online,Pune,3,7,13854.25,2322,36,1,14,0,0,122386.16,116391.32,0
TXN105272,AC10000162,AC10000167,2180.36,Transfer,Mobile Banking,Kolkata,0,6,26973.34,1416,41,0,12,0,0,192299.36,190119.0,0
TXN105273,AC10000421,AC10000071,3502.25,Transfer,Mobile Banking,Hyderabad,0,7,13286.72,1324,40,1,11,0,0,377136.76,373634.51,0
TXN105274,AC10000134,AC10000362,3778.53,Cash Deposit,Online,Nagpur,9,2,5923.34,1924,39,1,10,0,1,16815.23,13036.7,0
TXN105275,AC10000391,AC10000054,23553.98,Transfer,Online,Mumbai,2,3,6992.92,2953,25,0,13,0,0,369720.94,346166.96,0
TXN105276,AC10000480,AC10000245,4685.06,Cash Withdrawal,Branch,Ahmedabad,4,1,18800.21,3102,39,0,10,0,1,112033.28,107348.22,0
TXN105277,AC10000224,AC10000483,20188.27,Cash Deposit,Mobile Banking,Pune,12,3,19578.01,3376,34,2,11,0,1,288543.72,268355.45,0
TXN105278,AC10000153,AC10000350,58879.11,Transfer,ATM,Ahmedabad,20,4,6809.47,1203,42,2,13,0,0,187078.7,128199.59,1
TXN105279,AC10000033,AC10000076,18514.69,Online Payment,ATM,Delhi,8,6,11778.03,1591,33,0,7,0,0,322940.46,304425.77,0
TXN105280,AC10000055,AC10000035,3675.09,Transfer,Online,Pune,7,4,21605.53,2851,34,1,13,1,0,50641.69,46966.6,0
TXN105281,AC10000442,AC10000267,5072.14,Online Payment,ATM,Delhi,10,6,36723.08,473,35,0,1,0,0,14908.14,9836.0,0
TXN105282,AC10000007,AC10000317,6857.11,Online Payment,Online,Hyderabad,23,3,13458.1,3354,39,0,10,0,0,372691.51,365834.4,0
TXN105283,AC10000244,AC10000300,50695.77,Cash Withdrawal,ATM,Nagpur,13,5,10543.65,468,39,1,3,0,1,228658.64,177962.87,0
TXN105284,AC10000313,AC10000121,4294.1,Transfer,Online,Nagpur,7,3,9436.81,2252,34,0,10,0,0,220741.4,216447.3,0
TXN105285,AC10000126,AC10000324,9607.19,Online Payment,Online,Ahmedabad,23,5,13170.01,1099,30,1,1,0,0,112856.72,103249.53,0
TXN105286,AC10000012,AC10000025,1808.1,Cash Withdrawal,Branch,Kolkata,23,2,29600.86,2949,33,2,9,0,1,405140.67,403332.57,0
TXN105287,AC10000016,AC10000432,14925.82,Transfer,Branch,Hyderabad,20,2,13183.96,2048,31,1,10,1,0,136489.19,121563.37,0
TXN105288,AC10000208,AC10000160,5123.27,Transfer,Online,Kolkata,9,3,16608.34,463,44,1,9,1,0,398800.15,393676.88,0
TXN105289,AC10000043,AC10000084,27774.04,Transfer,Mobile Banking,Hyderabad,2,4,4762.88,2615,37,0,4,1,0,129524.52,101750.48,1
TXN105290,AC10000373,AC10000114,3408.87,Online Payment,Online,Kolkata,3,4,33826.94,1825,45,0,6,0,0,199302.24,195893.37,0
TXN105291,AC10000484,AC10000223,3035.52,Online Payment,ATM,Pune,22,4,28613.11,2432,38,2,13,0,0,39124.56,36089.04,0
TXN105292,AC10000461,AC10000388,3194.87,Online Payment,Branch,Pune,11,7,9898.87,1249,41,0,14,0,0,240366.87,237172.0,0
TXN105293,AC10000135,AC10000166,22572.94,Cash Withdrawal,Branch,Nagpur,8,3,11213.07,2442,41,0,5,0,1,363442.41,340869.47,0
TXN105294,AC10000228,AC10000191,11861.07,Cash Deposit,Mobile Banking,Pune,10,5,25828.81,210,35,1,7,0,1,291924.87,280063.8,0
TXN105295,AC10000111,AC10000175,35472.78,Transfer,Online,Ahmedabad,10,4,81397.21,58,44,0,5,1,0,372588.55,337115.77,0
TXN105296,AC10000307,AC10000001,3435.7,Transfer,Online,Mumbai,15,2,4014.04,1940,37,0,7,0,0,282273.26,278837.56,0
TXN105297,AC10000457,AC10000387,4159.82,Transfer,Branch,Nagpur,12,3,8608.9,2357,34,1,13,0,0,447642.02,443482.2,0
TXN105298,AC10000160,AC10000229,3091.36,Cash Deposit,Online,Hyderabad,13,3,9287.62,1754,35,0,12,0,1,492800.89,489709.53,0
TXN105299,AC10000331,AC10000086,3327.36,Online Payment,Online,Nagpur,6,1,23606.76,2036,38,0,6,0,0,375243.2,371915.84,0
TXN105300,AC10000264,AC10000062,30923.84,Online Payment,ATM,Delhi,11,1,15108.34,1119,53,0,10,1,0,227566.26,196642.42,0
TXN105301,AC10000225,AC10000320,13310.69,Transfer,ATM,Nagpur,23,7,8600.93,1237,44,0,14,1,0,240242.59,226931.9,0
TXN105302,AC10000471,AC10000401,16704.7,Cash Withdrawal,ATM,Pune,18,3,4779.58,1063,36,0,10,0,1,325019.33,308314.63,0
TXN105303,AC10000217,AC10000382,4925.8,Cash Deposit,Online,Hyderabad,7,4,23155.96,132,38,1,11,0,1,108613.8,103688.0,0
TXN105304,AC10000456,AC10000206,8726.7,Cash Deposit,Online,Ahmedabad,3,2,10535.42,2786,46,0,5,0,1,161277.87,152551.17,0
TXN105305,AC10000045,AC10000105,8329.72,Cash Withdrawal,Online,Delhi,21,8,5653.51,3633,50,1,13,1,1,216390.15,208060.43,0
TXN105306,AC10000214,AC10000318,6452.73,Transfer,ATM,Delhi,16,4,7701.98,3523,39,0,13,0,0,91967.03,85514.3,0
TXN105307,AC10000059,AC10000291,8049.68,Online Payment,Online,Delhi,1,3,9102.32,1153,37,2,6,0,0,25481.38,17431.7,0
TXN105308,AC10000132,AC10000250,4978.33,Cash Withdrawal,Mobile Banking,Ahmedabad,22,3,9874.05,385,38,0,8,0,1,277719.26,272740.93,0
TXN105309,AC10000104,AC10000013,9494.91,Cash Withdrawal,Online,Bengaluru,21,4,6085.06,1289,39,0,12,0,1,231755.41,222260.5,0
TXN105310,AC10000195,AC10000163,29180.62,Transfer,Mobile Banking,Hyderabad,12,5,6135.15,1235,30,1,10,1,0,415756.79,386576.17,0
TXN105311,AC10000413,AC10000043,28493.58,Transfer,ATM,Delhi,20,3,55985.9,1432,39,1,13,1,0,299150.45,270656.87,0
TXN105312,AC10000489,AC10000386,7339.42,Transfer,Online,Chennai,6,5,14866.12,416,40,0,9,0,0,405066.54,397727.12,0
TXN105313,AC10000157,AC10000440,6272.81,Cash Withdrawal,Online,Nagpur,17,4,9184.1,2141,38,0,14,0,1,182182.79,175909.98,0
TXN105314,AC10000098,AC10000111,12828.77,Online Payment,Online,Chennai,9,5,15341.91,122,28,2,1,0,0,323978.88,311150.11,0
TXN105315,AC10000226,AC10000205,31531.93,Transfer,ATM,Delhi,3,6,13320.02,1593,40,0,3,0,0,289328.62,257796.69,0
TXN105316,AC10000412,AC10000384,6964.23,Cash Withdrawal,ATM,Pune,20,3,6656.41,1111,30,0,2,0,1,425725.55,418761.32,0
TXN105317,AC10000205,AC10000256,92279.06,Cash Deposit,Branch,Delhi,7,4,3455.16,955,40,0,9,1,1,326381.27,234102.21,1
TXN105318,AC10000079,AC10000307,14444.62,Transfer,ATM,Nagpur,21,3,8498.03,1607,30,0,14,0,0,20685.46,6240.84,0
TXN105319,AC10000124,AC10000438,10043.18,Cash Withdrawal,Branch,Pune,21,4,10657.54,2526,25,0,11,0,1,279008.52,268965.34,0
TXN105320,AC10000471,AC10000144,29726.82,Cash Withdrawal,Branch,Kolkata,20,3,11175.17,1564,40,0,1,0,1,324142.42,294415.6,0
TXN105321,AC10000428,AC10000146,5242.36,Transfer,Online,Hyderabad,12,4,3649.11,3176,40,0,7,0,0,360387.76,355145.4,0
TXN105322,AC10000218,AC10000391,18816.23,Transfer,Mobile Banking,Nagpur,13,5,60156.57,229,38,3,2,0,0,341108.79,322292.56,0
TXN105323,AC10000004,AC10000301,11273.73,Cash Deposit,Mobile Banking,Pune,20,9,57206.76,1719,45,0,1,0,1,468544.75,457271.02,0
TXN105324,AC10000090,AC10000164,2438.8,Transfer,Mobile Banking,Nagpur,16,2,16023.27,1878,36,0,11,0,0,226491.39,224052.59,0
TXN105325,AC10000104,AC10000169,2509.48,Online Payment,Online,Nagpur,11,4,12200.5,1133,38,0,1,0,0,18882.78,16373.3,0
TXN105326,AC10000393,AC10000478,6924.57,Cash Deposit,Mobile Banking,Bengaluru,3,4,8312.61,3320,40,0,6,0,1,34887.67,27963.1,0
TXN105327,AC10000119,AC10000298,4656.53,Transfer,Mobile Banking,Chennai,8,4,17478.1,1529,48,0,11,0,0,124601.31,119944.78,0
TXN105328,AC10000133,AC10000233,2217.03,Transfer,Branch,Delhi,14,3,11121.2,2841,51,1,3,0,0,20080.17,17863.14,0
TXN105329,AC10000312,AC10000391,7359.14,Online Payment,ATM,Pune,14,7,27081.62,2858,28,1,8,0,0,126058.43,118699.29,0
TXN105330,AC10000096,AC10000271,15666.94,Cash Withdrawal,Mobile Banking,Ahmedabad,17,2,21738.17,1094,35,1,13,0,1,48305.72,32638.78,0
TXN105331,AC10000468,AC10000060,4317.49,Cash Withdrawal,Mobile Banking,Delhi,5,4,6903.53,2558,30,0,7,0,1,113605.71,109288.22,0
TXN105332,AC10000434,AC10000296,12762.58,Transfer,Branch,Jaipur,1,6,7674.37,110,33,1,7,0,0,57382.91,44620.33,0
